Date,Close,Open,High,Low
1997-07-31,6810.89,6900.07,6927.86,6789.17
1997-08-01,6730.48,6813.26,6825.88,6702.65
1997-08-04,6625.85,6742.12,6742.19,6579.14
1997-08-05,6664.43,6680.64,6695.53,6578.38
1997-08-06,6835.1,6670.09,6837.68,6658.97
1997-08-07,6864.11,6893.09,6932.49,6831.59
1997-08-08,6783.06,6815.55,6816.77,6733.37
1997-08-11,6782.16,6714.54,6825.53,6705.5
1997-08-12,6817.9,6821.68,6832.16,6798.91
1997-08-13,6723.42,6774.87,6804.18,6707.44
1997-08-14,6708.51,6746.23,6749.72,6677.3
1997-08-18,6552.15,6526.66,6610.11,6521.23
1997-08-19,6674.07,6639.12,6682.87,6606.52
1997-08-20,6779.3,6741.81,6779.3,6717.23
1997-08-21,6716.22,6803.13,6826.23,6694.18
1997-08-22,6630.4,6657.34,6682.18,6564.55
1997-08-25,6674.41,6686.22,6696.01,6623.38
1997-08-26,6601.01,6667.65,6687.91,6558.68
1997-08-27,6579.03,6569.5,6655.92,6559.04
1997-08-28,6556.72,6613.1,6630.42,6505.42
1997-08-29,6532.33,6519.63,6544.55,6500.17
1997-09-01,6599.1,6539.96,6599.29,6532.11
1997-09-02,6702.37,6643.38,6702.49,6619.52
1997-09-03,6692.26,6792.47,6794.94,6671.36
1997-09-04,6694.39,6683.82,6709.39,6640.99
1997-09-05,6759.46,6704.47,6805.99,6696.63
1997-09-08,6796.11,6774.31,6799.14,6730.16
1997-09-10,6745.67,6812.12,6827.48,6715.01
1997-09-11,6694.95,6690.4,6714.63,6665.56
1997-09-12,6671.52,6706.78,6767.76,6657.89
1997-09-15,6778.57,6732.58,6781.36,6709.99
1997-09-16,6879.86,6757.5,6881.73,6745.67
1997-09-17,6884.31,6924.53,6960.07,6874.58
1997-09-18,6965.54,6905.1,6986.19,6887.73
1997-09-19,6975.62,6972.46,7001.32,6932.11
1997-09-22,7116.95,7010.05,7122.71,7009.68
1997-09-23,7102.87,7117.72,7142.11,7063.56
1997-09-24,7198.68,7093.61,7201.92,7093.61
1997-09-25,7125.44,7148.28,7207.14,7115.35
1997-09-26,7205.91,7088.98,7208.79,7072.87
1997-09-29,7219.48,7205.04,7250.53,7182.23
1997-09-30,7269.72,7255.15,7307.43,7235.56
1997-10-01,7331.89,7247.1,7335.1,7247.1
1997-10-02,7250.82,7311.44,7332.26,7234.66
1997-10-03,7239.09,7229.99,7306.02,7217.63
1997-10-06,7089.66,7212.19,7213.72,7079.52
1997-10-07,7120.92,7097.12,7129.32,6995.05
1997-10-08,6986.38,7167.5,7169.38,6958.47
1997-10-09,6772.05,6945.35,6952.89,6675.73
1997-10-10,6826.18,6780.32,6843.62,6685.9
1997-10-13,6863.14,6901.8,6907.23,6831.52
1997-10-14,6830.63,6897.81,6897.91,6814.04
1997-10-15,6754.86,6793.78,6807.69,6696.98
1997-10-16,6766.06,6772.14,6799.54,6690.76
1997-10-17,6664.2,6691.86,6716.63,6648.22
1997-10-20,6678.79,6595.38,6687.08,6563.4
1997-10-21,6854.2,6770.62,6858.63,6743.19
1997-10-22,6826.69,6911.57,6938.41,6808.06
1997-10-23,6657.01,6691.74,6752.73,6551.97
1997-10-24,6604.75,6732.12,6736.16,6567.23
1997-10-27,6313.86,6497.66,6505.47,6288.74
1997-10-28,6049.88,5403.72,6057.46,5403.45
1997-10-29,6392.04,6348.75,6394.96,6171.75
1997-10-30,6463.37,6293.88,6474.69,6187.34
1997-10-31,6380.39,6455.4,6521.45,6336.49
1997-11-03,6445.32,6477.42,6495.94,6419.92
1997-11-04,6450.99,6453.21,6504.94,6426.3
1997-11-05,6515.1,6468.3,6524.63,6468.3
1997-11-06,6481.26,6487.2,6508.08,6447.46
1997-11-07,6317.52,6369.32,6372.04,6218.81
1997-11-10,6277.97,6329.09,6329.4,6253.76
1997-11-11,6221.04,6236.14,6238.12,6154.86
1997-11-12,6151.14,6164.5,6172.91,6083.77
1997-11-13,6239.27,6139.53,6248.73,6133.67
1997-11-14,6299.31,6291.32,6355.72,6285.29
1997-11-17,6512.5,6444.73,6515.91,6415.1
1997-11-18,6537.08,6509.51,6573.69,6492.87
1997-11-19,6557.77,6455.6,6562.55,6450.66
1997-11-20,6766.41,6630.21,6777.25,6621.55
1997-11-21,6825.7,6820.7,6832.89,6767.23
1997-11-24,6670.25,6700.08,6759.57,6657.68
1997-11-25,6741.27,6674.19,6767.82,6672.07
1997-11-26,6856.35,6829.86,6885.41,6814.09
1997-11-27,6919.6,6909.04,6939.72,6843.47
1997-11-28,6932.1,6884.23,6953.5,6861.23
1997-12-01,7135.97,6998.41,7141.0,6990.01
1997-12-02,7136.55,7123.11,7161.68,7088.39
1997-12-03,7092.49,7102.73,7137.96,7066.49
1997-12-04,7188.02,7123.99,7217.2,7123.02
1997-12-05,7197.02,7157.28,7215.68,7087.47
1997-12-09,7261.0,7175.66,7274.48,7171.83
1997-12-10,7158.5,7204.86,7244.12,7128.22
1997-12-11,7003.2,7029.85,7044.66,6967.47
1997-12-12,7059.69,7025.22,7102.28,7009.89
1997-12-15,7123.6,7091.01,7157.11,7089.61
1997-12-16,7250.92,7198.34,7259.92,7192.48
1997-12-17,7243.44,7289.41,7297.89,7221.16
1997-12-18,7224.25,7231.39,7263.63,7205.51
1997-12-19,7045.71,7098.18,7100.73,7019.84
1997-12-22,7062.58,6974.92,7100.52,6974.02
1997-12-23,7070.15,7095.45,7115.34,7035.37
1997-12-26,7049.75,7030.6,7052.28,7026.02
1997-12-29,7277.42,7078.37,7281.74,7078.37
1997-12-30,7335.06,7303.53,7362.05,7287.43
1997-12-31,7255.4,7364.04,7374.58,7255.17
1998-01-02,7451.37,7320.74,7451.37,7318.92
1998-01-05,7591.8,7453.08,7604.95,7450.31
1998-01-07,7549.0,7492.7,7621.27,7491.91
1998-01-08,7482.24,7582.09,7619.9,7449.93
1998-01-09,7455.26,7425.73,7480.54,7405.85
1998-01-12,7390.54,7274.64,7392.54,7235.24
1998-01-13,7492.21,7496.39,7517.98,7453.59
1998-01-14,7550.63,7575.22,7598.75,7526.44
1998-01-15,7578.27,7545.61,7581.15,7512.38
1998-01-16,7723.9,7629.7,7736.72,7627.53
1998-01-19,7732.42,7759.23,7800.79,7712.45
1998-01-20,7807.14,7705.99,7844.08,7680.85
1998-01-21,7812.14,7830.34,7840.49,7740.78
1998-01-22,7839.28,7698.63,7840.67,7698.63
1998-01-23,7749.06,7819.85,7895.42,7734.84
1998-01-26,7854.0,7759.23,7855.68,7751.57
1998-01-27,7924.6,7880.17,7930.12,7852.43
1998-01-28,7953.63,7968.73,8000.45,7933.33
1998-01-29,7940.37,7949.08,7979.96,7903.74
1998-01-30,7958.99,7926.87,7965.14,7900.28
1998-02-02,8096.72,8038.78,8105.92,8030.22
1998-02-03,8104.15,8067.57,8108.51,8035.46
1998-02-04,8166.46,8072.45,8170.11,8055.14
1998-02-05,8109.86,8205.95,8243.69,8090.28
1998-02-06,8182.49,8125.47,8186.77,8073.16
1998-02-09,8048.51,8196.7,8220.51,8024.31
1998-02-10,8084.85,8022.24,8103.83,8003.46
1998-02-11,8155.69,8150.72,8171.22,8099.53
1998-02-12,8062.6,8180.95,8183.92,8037.95
1998-02-13,8113.35,8082.81,8133.37,8032.96
1998-02-16,8144.82,8095.24,8149.84,8070.96
1998-02-17,8283.72,8163.83,8287.19,8163.42
1998-02-18,8324.66,8256.23,8342.61,8256.23
1998-02-19,8358.01,8327.43,8406.05,8326.86
1998-02-20,8516.78,8370.12,8588.88,8366.26
1998-02-23,8511.25,8572.69,8593.38,8497.78
1998-02-24,8641.39,8499.54,8645.96,8450.14
1998-02-25,8818.53,8682.22,8825.61,8678.18
1998-02-26,8783.22,8870.52,8875.77,8767.13
1998-02-27,8900.09,8834.01,8903.56,8823.1
1998-03-02,9112.57,8930.44,9156.29,8923.31
1998-03-03,9132.11,9145.95,9148.22,9034.2
1998-03-04,8929.93,9139.29,9217.8,8887.31
1998-03-05,8958.29,8788.25,8958.49,8779.33
1998-03-06,9227.33,8984.39,9227.96,8978.17
1998-03-09,9269.53,9224.72,9344.7,9157.54
1998-03-10,9261.77,9238.53,9295.29,9212.14
1998-03-11,9262.1,9275.9,9288.4,9168.3
1998-03-12,9347.9,9254.6,9449.9,9246.1
1998-03-13,9450.5,9459.3,9502.2,9411.3
1998-03-16,9448.8,9439.4,9529.4,9400.5
1998-03-17,9521.2,9535.5,9568.1,9505.4
1998-03-18,9503.0,9534.3,9534.3,9426.0
1998-03-20,9797.1,9595.4,9845.3,9591.7
1998-03-23,9940.6,9854.0,9941.2,9804.9
1998-03-24,10093.9,9906.5,10105.1,9898.8
1998-03-25,10303.0,10183.9,10407.8,10161.7
1998-03-26,10171.0,10245.7,10321.2,10110.8
1998-03-27,10242.9,10229.7,10335.7,10210.5
1998-03-30,10225.7,10224.0,10305.2,10080.2
1998-03-31,10209.1,10265.0,10301.4,10143.9
1998-04-01,10352.3,10233.3,10357.8,10141.1
1998-04-02,10414.9,10350.4,10422.2,10288.6
1998-04-03,10572.3,10494.4,10624.8,10476.8
1998-04-06,10814.1,10551.5,10875.4,10551.5
1998-04-07,10690.0,10853.2,10949.8,10631.9
1998-04-08,10534.7,10631.3,10634.6,10455.9
1998-04-14,10509.6,10625.1,10782.0,10429.4
1998-04-15,10339.6,10556.7,10563.3,10307.6
1998-04-16,10323.6,10320.8,10353.2,10200.6
1998-04-17,10410.2,10342.4,10415.7,10211.8
1998-04-20,10482.7,10551.1,10592.6,10463.6
1998-04-21,10429.4,10435.0,10464.2,10381.6
1998-04-22,10291.8,10459.7,10489.6,10270.9
1998-04-23,9966.6,10250.4,10289.2,9888.2
1998-04-24,9888.3,9902.0,9959.3,9716.3
1998-04-27,9549.6,9859.1,9861.8,9503.3
1998-04-28,9904.0,9619.9,9918.7,9619.9
1998-04-29,9678.0,9909.8,9911.5,9629.2
1998-04-30,10025.6,9717.7,10090.6,9682.7
1998-05-04,10259.8,10215.9,10267.8,10163.2
1998-05-05,10001.5,10173.3,10233.8,9973.5
1998-05-06,9963.0,9906.2,10061.8,9822.9
1998-05-07,9741.1,9898.7,9912.2,9716.8
1998-05-08,9762.4,9811.4,9901.0,9590.8
1998-05-11,9993.6,9819.5,9994.0,9803.5
1998-05-12,9839.3,9918.5,9922.7,9809.6
1998-05-13,9768.3,9892.3,9903.9,9720.9
1998-05-14,9854.9,9736.6,9857.8,9612.8
1998-05-15,9836.9,9920.9,9938.4,9806.1
1998-05-18,9795.2,9731.4,9849.9,9655.6
1998-05-19,9959.2,9826.9,9972.8,9748.7
1998-05-20,10100.4,10007.3,10157.8,9998.9
1998-05-21,10089.0,10185.5,10222.6,10066.2
1998-05-22,10153.7,10043.0,10196.2,10041.6
1998-05-25,10391.6,10182.1,10401.9,10181.8
1998-05-26,10378.0,10452.8,10527.7,10325.2
1998-05-27,9993.0,10157.6,10166.4,9961.6
1998-05-28,10059.9,10137.0,10146.7,9878.9
1998-05-29,10005.7,10101.0,10179.6,9987.2
1998-06-02,10079.5,9987.7,10097.7,9914.7
1998-06-03,10116.2,10107.6,10165.1,10089.0
1998-06-04,10098.8,10059.1,10168.6,10035.2
1998-06-05,10265.6,10189.7,10309.2,10166.0
1998-06-08,10280.3,10353.4,10402.7,10244.8
1998-06-09,10051.5,10217.2,10315.4,10004.3
1998-06-10,10120.9,9956.9,10122.0,9953.7
1998-06-11,9953.7,10086.8,10122.8,9943.3
1998-06-12,9748.1,9920.5,9943.9,9733.3
1998-06-15,9593.3,9733.1,9733.1,9465.8
1998-06-16,9684.9,9564.5,9694.1,9534.3
1998-06-17,9900.8,9785.4,9905.2,9783.5
1998-06-18,9761.0,9994.3,9994.4,9731.9
1998-06-19,9765.7,9794.9,9897.7,9677.0
1998-06-22,9722.4,9645.0,9762.5,9618.8
1998-06-23,9873.5,9764.1,9874.3,9669.3
1998-06-24,9901.6,9847.6,9948.8,9818.6
1998-06-25,10136.1,9981.9,10148.7,9972.3
1998-06-26,10109.5,10105.5,10135.1,10059.8
1998-06-29,10242.7,10136.0,10274.0,10136.0
1998-06-30,10146.4,10228.5,10231.1,10079.3
1998-07-01,10342.3,10213.5,10348.4,10180.8
1998-07-02,10394.3,10412.7,10452.1,10344.7
1998-07-03,10542.9,10412.6,10542.9,10402.3
1998-07-06,10642.1,10534.3,10652.0,10485.3
1998-07-07,10642.8,10687.5,10708.5,10614.7
1998-07-08,10719.9,10639.5,10719.9,10620.1
1998-07-09,10635.3,10712.4,10821.1,10583.4
1998-07-10,10636.7,10544.3,10683.9,10530.8
1998-07-13,10729.1,10610.8,10746.0,10608.4
1998-07-14,10791.7,10767.8,10849.3,10745.5
1998-07-15,10704.0,10861.5,10880.8,10645.6
1998-07-16,10765.8,10751.1,10810.5,10690.6
1998-07-17,10952.5,10823.1,10973.6,10773.2
1998-07-20,10893.2,10985.5,10989.8,10868.3
1998-07-21,10758.4,10870.4,10899.0,10736.7
1998-07-22,10560.8,10752.2,10752.2,10552.8
1998-07-23,10614.9,10563.7,10670.2,10543.7
1998-07-24,10559.2,10536.6,10662.4,10479.7
1998-07-27,10360.7,10496.0,10606.9,10356.3
1998-07-28,10340.1,10509.0,10519.5,10296.0
1998-07-29,10410.3,10288.0,10468.7,10270.1
1998-07-30,10568.8,10481.5,10569.7,10424.7
1998-07-31,10493.7,10632.3,10638.8,10457.5
1998-08-03,10411.0,10402.3,10437.8,10339.6
1998-08-04,10495.3,10453.7,10568.9,10403.0
1998-08-05,10289.3,10255.8,10347.5,10210.4
1998-08-06,10115.2,10331.2,10344.2,10044.1
1998-08-07,10218.0,10161.1,10219.8,10093.6
1998-08-10,10039.8,10198.7,10198.7,10036.6
1998-08-11,9708.7,9930.4,9941.0,9615.3
1998-08-12,9887.3,9880.0,9934.7,9765.9
1998-08-13,9847.7,9770.2,9979.2,9701.3
1998-08-14,9919.5,9960.0,10000.9,9883.3
1998-08-17,9910.7,9762.0,9962.4,9721.9
1998-08-18,10112.9,10060.1,10122.4,10017.1
1998-08-19,10205.3,10203.5,10212.9,10120.2
1998-08-20,9998.2,10218.3,10229.0,9987.4
1998-08-21,9417.2,9802.5,9835.3,9231.2
1998-08-24,9262.8,9455.9,9507.7,9093.9
1998-08-25,9453.3,9420.6,9528.8,9397.2
1998-08-26,9113.2,9401.0,9405.9,9018.1
1998-08-27,8580.1,8901.1,8924.9,8556.0
1998-08-28,8383.0,8026.0,8743.2,7870.0
1998-08-31,8264.7,8617.5,8621.4,8211.9
1998-09-01,8239.2,8068.4,8306.3,7937.7
1998-09-02,8548.7,8542.3,8621.4,8464.7
1998-09-03,8380.4,8401.7,8517.0,8220.9
1998-09-04,8337.3,8380.0,8484.2,8280.1
1998-09-07,8453.0,8552.0,8552.0,8368.2
1998-09-08,8710.1,8449.7,8735.3,8445.8
1998-09-09,8504.9,8676.4,8706.8,8493.2
1998-09-10,7904.0,8402.1,8402.1,7739.4
1998-09-11,7708.0,7773.0,7863.1,7456.7
1998-09-14,7900.0,7988.0,8003.1,7823.7
1998-09-15,7833.1,7887.8,7888.9,7611.2
1998-09-16,8034.2,8053.5,8099.3,7995.3
1998-09-17,7671.1,7863.6,7907.0,7578.1
1998-09-18,7628.7,7598.0,7660.4,7416.7
1998-09-21,7211.4,7457.3,7472.5,7090.8
1998-09-22,7517.5,7450.3,7600.6,7376.3
1998-09-23,8008.2,7740.1,8017.9,7693.5
1998-09-24,7884.7,8168.5,8358.5,7861.8
1998-09-25,7969.3,7617.2,7975.0,7565.2
1998-09-28,8062.3,8105.2,8227.1,7883.5
1998-09-29,8066.1,7975.6,8115.0,7934.4
1998-09-30,7676.5,7961.8,8014.6,7635.7
1998-10-01,7133.3,7419.8,7427.6,7123.9
1998-10-02,7156.9,7096.7,7360.7,6869.7
1998-10-05,7145.8,7172.3,7451.9,7076.5
1998-10-06,7566.9,7388.8,7573.0,7343.6
1998-10-07,7405.3,7667.5,7688.3,7365.7
1998-10-08,7195.2,7302.6,7405.4,7026.4
1998-10-09,7381.2,7329.7,7493.9,7270.7
1998-10-13,7715.9,7600.8,7758.0,7561.6
1998-10-14,7956.1,7740.4,7982.6,7621.5
1998-10-15,8060.3,8040.0,8098.1,7881.4
1998-10-16,8455.3,8329.1,8476.8,8205.7
1998-10-19,8472.6,8356.1,8518.7,8325.8
1998-10-20,8654.4,8514.7,8661.9,8420.5
1998-10-21,8493.5,8607.2,8608.2,8429.6
1998-10-22,8254.2,8543.8,8621.0,8244.5
1998-10-23,8410.2,8306.1,8453.7,8263.5
1998-10-26,8467.7,8499.0,8565.4,8436.6
1998-10-27,8716.8,8519.2,8774.8,8512.8
1998-10-28,8534.4,8552.4,8558.4,8422.9
1998-10-29,8541.1,8503.4,8693.6,8475.9
1998-10-30,8800.0,8705.6,8814.3,8660.6
1998-11-02,9015.5,8933.4,9055.9,8928.3
1998-11-03,8943.1,8957.9,9183.7,8909.3
1998-11-04,9131.2,9093.7,9166.0,9037.2
1998-11-05,9109.1,9120.1,9149.6,9028.4
1998-11-06,9204.1,9227.9,9289.3,9198.2
1998-11-09,9094.9,9280.8,9310.8,9070.2
1998-11-10,8934.3,9032.5,9066.1,8873.6
1998-11-11,8940.7,9022.6,9060.8,8912.1
1998-11-12,8992.5,8841.1,8992.7,8789.1
1998-11-13,8842.1,9026.3,9050.2,8805.2
1998-11-16,9056.8,8946.5,9058.7,8933.8
1998-11-17,8984.3,9021.2,9043.7,8944.3
1998-11-18,8972.4,9041.8,9069.2,8898.0
1998-11-19,9240.6,9030.7,9290.0,9028.1
1998-11-20,9431.9,9321.3,9462.9,9319.6
1998-11-23,9441.9,9503.3,9574.7,9387.7
1998-11-24,9479.2,9566.7,9614.8,9408.7
1998-11-25,9515.0,9477.6,9515.9,9423.6
1998-11-26,9759.0,9592.8,9767.7,9579.6
1998-11-27,9877.3,9712.7,9893.1,9671.5
1998-11-30,9645.5,9793.0,9981.9,9611.0
1998-12-01,9339.8,9468.1,9469.4,9236.6
1998-12-02,9230.5,9482.0,9484.6,9208.0
1998-12-03,9329.7,9142.3,9470.7,9002.8
1998-12-04,9382.0,9196.5,9473.1,9137.7
1998-12-07,9454.2,9432.0,9559.2,9409.2
1998-12-09,9596.4,9407.1,9611.7,9360.6
1998-12-10,9468.1,9504.3,9665.1,9458.9
1998-12-11,9236.2,9283.0,9344.0,9177.1
1998-12-14,9260.5,9152.9,9304.2,9130.6
1998-12-15,9271.8,9303.3,9318.1,9206.3
1998-12-16,9362.2,9375.6,9398.0,9329.0
1998-12-17,9322.6,9240.0,9424.3,9240.0
1998-12-18,9351.9,9315.1,9426.7,9259.6
1998-12-21,9602.7,9416.2,9644.8,9368.9
1998-12-22,9679.9,9651.9,9704.0,9595.9
1998-12-23,9866.8,9689.6,9874.9,9679.7
1998-12-28,9953.6,9884.2,10020.9,9883.4
1998-12-29,9940.7,9903.6,10038.5,9897.6
1998-12-30,9836.6,10010.2,10054.9,9822.2
1999-01-04,10447.8,9973.0,10475.8,9971.3
1999-01-05,10650.7,10465.4,10680.6,10350.5
1999-01-07,10443.4,10909.0,10920.1,10384.1
1999-01-08,10412.3,10524.5,10591.7,10320.3
1999-01-11,10248.6,10493.9,10566.8,10248.6
1999-01-12,10010.5,10198.2,10374.9,9984.3
1999-01-13,9321.7,9739.6,9801.8,9060.6
1999-01-14,9304.2,9357.0,9496.2,9144.9
1999-01-15,9596.3,9219.0,9621.0,8905.6
1999-01-18,10071.5,10052.5,10085.0,9801.6
1999-01-19,9971.7,10015.1,10135.9,9815.0
1999-01-20,10090.1,10127.4,10230.3,10000.6
1999-01-21,9920.8,10052.6,10081.9,9870.0
1999-01-22,9612.0,9709.6,9709.7,9451.5
1999-01-25,9665.6,9467.9,9700.5,9364.2
1999-01-26,9589.6,9783.2,9790.9,9435.7
1999-01-27,9609.5,9737.0,9747.5,9596.5
1999-01-28,9832.2,9546.9,9865.2,9496.8
1999-01-29,9878.8,9958.1,10014.3,9759.6
1999-02-01,9998.2,9955.1,10140.2,9941.6
1999-02-02,9943.6,9949.9,9964.2,9819.6
1999-02-03,9944.2,9870.1,10064.8,9870.1
1999-02-04,9855.4,10059.3,10091.4,9831.8
1999-02-05,9809.3,9765.7,9917.7,9761.6
1999-02-08,9648.8,9789.0,9813.0,9636.1
1999-02-09,9500.0,9710.5,9734.4,9474.4
1999-02-10,9656.7,9484.7,9667.8,9363.7
1999-02-11,9690.5,9640.2,9708.5,9607.0
1999-02-12,9739.4,9773.6,9914.9,9643.9
1999-02-15,9901.1,9682.7,9903.3,9666.0
1999-02-16,9799.3,9950.7,9987.6,9779.7
1999-02-17,9797.9,9752.3,9832.4,9681.8
1999-02-18,9758.7,9817.2,9850.0,9635.3
1999-02-19,9840.9,9783.1,9862.3,9743.0
1999-02-22,9945.2,9941.7,9989.9,9828.0
1999-02-23,10133.8,10040.8,10149.5,10016.4
1999-02-24,10224.6,10067.4,10275.3,10062.2
1999-02-25,10052.1,10044.9,10142.6,10035.1
1999-02-26,9997.3,10020.5,10050.2,9935.2
1999-03-01,9838.9,10003.9,10016.2,9810.1
1999-03-02,9823.0,9878.2,9880.9,9738.3
1999-03-03,9707.6,9792.9,9905.1,9682.5
1999-03-04,9834.3,9773.0,9857.3,9694.1
1999-03-05,10005.0,9933.1,10042.2,9874.3
1999-03-08,9861.4,10023.0,10023.7,9851.2
1999-03-09,9915.3,9935.6,10040.1,9819.2
1999-03-10,9940.1,9957.1,9981.1,9872.6
1999-03-11,10191.6,9978.1,10195.7,9977.8
1999-03-12,10094.7,10272.7,10276.2,10075.8
1999-03-15,10121.0,10134.6,10167.6,10063.1
1999-03-16,10213.9,10172.6,10250.2,10159.0
1999-03-17,10119.1,10104.4,10199.3,10075.0
1999-03-18,10039.7,10063.3,10065.7,9958.9
1999-03-19,10073.7,10073.7,10073.7,10073.7
1999-03-22,9955.1,10026.5,10027.1,9925.9
1999-03-23,9728.4,9884.5,9904.4,9714.1
1999-03-24,9720.7,9594.7,9733.8,9588.8
1999-03-25,9868.3,9729.1,9871.1,9700.8
1999-03-26,9659.1,9876.2,9906.1,9614.6
1999-03-29,9748.1,9678.7,9756.7,9640.8
1999-03-30,9677.0,9820.2,9831.9,9656.3
1999-03-31,9740.7,9666.7,9780.9,9666.7
1999-04-06,10011.3,9852.2,10016.6,9826.9
1999-04-07,10027.7,9976.5,10062.1,9939.5
1999-04-08,10100.6,10070.9,10123.3,9991.8
1999-04-09,10101.9,10211.8,10239.1,10009.5
1999-04-12,10039.2,10082.6,10096.9,9964.8
1999-04-13,10120.8,10125.2,10189.5,10082.8
1999-04-14,10080.4,10075.2,10118.9,9990.1
1999-04-15,10000.0,10083.9,10093.9,9962.3
1999-04-16,9777.3,9991.9,10060.5,9722.8
1999-04-19,9851.7,9845.2,9863.4,9684.4
1999-04-20,9662.0,9790.3,9790.3,9605.3
1999-04-21,9771.1,9675.6,9784.9,9673.2
1999-04-22,9794.8,9872.0,9895.8,9744.1
1999-04-23,9901.6,9830.4,9946.4,9775.3
1999-04-26,9907.2,9946.7,9962.0,9853.7
1999-04-27,10069.9,9920.9,10076.9,9885.8
1999-04-28,10010.4,10086.0,10091.0,9937.0
1999-04-29,10007.6,9952.2,10031.3,9907.7
1999-04-30,9975.4,10012.4,10054.6,9930.3
1999-05-03,10090.8,9972.0,10091.1,9911.3
1999-05-04,10019.2,10168.3,10191.2,9998.2
1999-05-05,10012.1,9982.8,10063.8,9960.9
1999-05-06,10073.0,10097.5,10128.7,10031.4
1999-05-07,10155.0,10072.7,10207.2,10004.1
1999-05-10,10172.7,10187.0,10188.2,10031.4
1999-05-11,10167.1,10179.6,10222.6,10122.6
1999-05-12,10184.7,10131.2,10215.3,10049.8
1999-05-13,10275.0,10168.3,10320.2,10139.8
1999-05-14,10167.2,10289.2,10416.3,10136.0
1999-05-17,9966.1,10081.1,10104.7,9957.1
1999-05-18,9984.8,10087.5,10087.5,9913.8
1999-05-19,10174.4,9992.4,10177.7,9984.9
1999-05-20,10151.2,10197.1,10226.0,10126.3
1999-05-21,10213.7,10130.4,10225.8,10122.7
1999-05-24,10170.4,10230.1,10288.2,10155.2
1999-05-25,10141.0,10040.8,10146.5,10039.0
1999-05-26,10097.7,10143.7,10143.7,10047.4
1999-05-27,9990.9,10131.5,10167.3,9968.7
1999-05-28,10030.6,9966.6,10033.5,9932.1
1999-05-31,10072.3,10064.5,10097.1,9951.4
1999-06-01,10056.9,10029.7,10141.4,9994.0
1999-06-02,10068.8,10051.3,10095.6,9981.4
1999-06-03,10221.5,10108.1,10231.7,10103.9
1999-06-04,10244.7,10231.8,10245.7,10115.1
1999-06-07,10280.2,10246.5,10300.7,10215.9
1999-06-08,10221.8,10292.5,10294.4,10213.0
1999-06-09,10242.8,10201.4,10286.2,10199.1
1999-06-10,10096.2,10233.1,10253.1,10077.3
1999-06-11,10195.3,10157.0,10197.3,10083.9
1999-06-14,10100.0,10168.5,10172.9,10070.3
1999-06-15,10179.7,10085.1,10191.0,10072.0
1999-06-16,10190.8,10166.9,10238.2,10090.0
1999-06-17,10195.0,10264.0,10264.0,10169.7
1999-06-18,10337.5,10248.6,10343.1,10227.1
1999-06-21,10382.7,10352.0,10430.2,10340.8
1999-06-22,10387.7,10344.4,10390.8,10324.9
1999-06-23,10380.7,10373.7,10381.5,10314.4
1999-06-24,10333.6,10388.2,10484.4,10310.0
1999-06-25,10290.3,10288.8,10359.9,10262.1
1999-06-28,10291.1,10295.6,10300.5,10219.1
1999-06-29,10299.6,10276.1,10316.7,10239.1
1999-06-30,10218.6,10324.1,10351.6,10211.1
1999-07-01,10370.5,10314.6,10398.9,10290.0
1999-07-02,10402.3,10351.9,10404.2,10313.4
1999-07-05,10555.6,10462.0,10555.6,10445.4
1999-07-06,10474.4,10510.8,10510.9,10417.3
1999-07-07,10402.8,10419.3,10442.2,10372.7
1999-07-08,10311.3,10399.7,10434.2,10292.2
1999-07-09,10333.2,10293.2,10351.9,10283.0
1999-07-12,10311.9,10342.9,10343.4,10292.5
1999-07-13,10119.0,10251.9,10265.5,10071.9
1999-07-14,10009.3,10119.6,10141.1,9997.6
1999-07-15,10134.6,10027.0,10163.0,10025.3
1999-07-16,10119.2,10162.8,10171.3,10089.2
1999-07-19,10190.9,10106.9,10216.0,10106.9
1999-07-20,10057.9,10181.5,10195.0,10005.9
1999-07-21,9999.8,9979.2,10021.0,9933.6
1999-07-22,9896.1,9991.8,10002.6,9812.9
1999-07-23,9771.6,9859.4,9859.9,9744.5
1999-07-26,9684.9,9762.0,9780.9,9509.5
1999-07-27,9583.4,9725.0,9725.1,9546.5
1999-07-28,9571.5,9652.2,9657.3,9529.1
1999-07-29,9292.6,9544.6,9544.6,9234.2
1999-07-30,9391.9,9336.5,9401.1,9265.0
1999-08-02,9400.1,9360.9,9440.6,9156.3
1999-08-03,9434.2,9375.4,9503.2,9308.6
1999-08-04,9436.2,9446.4,9492.0,9351.5
1999-08-05,9194.5,9330.6,9332.9,9142.6
1999-08-06,9140.7,9265.4,9293.5,9107.4
1999-08-09,9335.7,9139.7,9354.6,9100.4
1999-08-10,9230.2,9320.8,9339.2,9207.4
1999-08-11,9360.4,9251.0,9382.5,9235.4
1999-08-12,9407.9,9474.7,9485.2,9384.2
1999-08-13,9561.7,9389.3,9572.9,9357.4
1999-08-16,9474.5,9610.1,9611.3,9445.6
1999-08-17,9613.5,9479.5,9646.4,9474.8
1999-08-18,9570.9,9653.9,9706.8,9543.8
1999-08-19,9569.3,9584.3,9608.1,9501.6
1999-08-20,9738.3,9639.6,9758.1,9608.7
1999-08-23,9730.0,9789.0,9789.0,9668.9
1999-08-24,9861.7,9760.1,9867.7,9696.0
1999-08-25,9941.4,9895.6,9984.0,9886.7
1999-08-26,9931.9,10017.2,10043.1,9869.3
